DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
MAGDALENA,Zona Bananera,47980000,CARTA EXTORSIVA,18/02/2022,FEMENINO,ADULTOS,1
MAGDALENA,Zona Bananera,47980000,CARTA EXTORSIVA,27/12/2022,MASCULINO,ADULTOS,1
META,Fuente de Oro,50287000,CARTA EXTORSIVA,15/04/2022,MASCULINO,ADULTOS,1
META,Fuente de Oro,50287000,CARTA EXTORSIVA,13/11/2022,MASCULINO,ADULTOS,1
META,Granada,50313000,CARTA EXTORSIVA,10/01/2022,MASCULINO,ADULTOS,1
META,Granada,50313000,CARTA EXTORSIVA,11/02/2022,FEMENINO,ADULTOS,1
META,Guamal,50318000,CARTA EXTORSIVA,20/10/2022,MASCULINO,ADULTOS,1
META,La Macarena,50350000,CARTA EXTORSIVA,04/07/2022,MASCULINO,ADULTOS,1
META,Puerto Gaitán,50568000,CARTA EXTORSIVA,31/10/2022,MASCULINO,ADULTOS,1
META,Puerto Lleras,50577000,CARTA EXTORSIVA,07/11/2022,FEMENINO,ADULTOS,1
META,Puerto López,50573000,CARTA EXTORSIVA,31/10/2022,MASCULINO,ADULTOS,1
META,San Carlos de Guaroa,50680000,CARTA EXTORSIVA,14/11/2022,MASCULINO,ADULTOS,1
META,San Juan de Arama,50683000,CARTA EXTORSIVA,23/11/2022,FEMENINO,ADULTOS,1
META,San Martín,50689000,CARTA EXTORSIVA,03/08/2022,MASCULINO,ADULTOS,1
META,Uribe,50370000,CARTA EXTORSIVA,25/06/2022,MASCULINO,ADULTOS,1
META,Villavicencio (CT),50001000,CARTA EXTORSIVA,20/02/2022,MASCULINO,ADULTOS,1
META,Villavicencio (CT),50001000,CARTA EXTORSIVA,05/05/2022,FEMENINO,ADULTOS,1
META,Villavicencio (CT),50001000,CARTA EXTORSIVA,07/06/2022,FEMENINO,ADULTOS,1
META,Villavicencio (CT),50001000,CARTA EXTORSIVA,21/06/2022,MASCULINO,ADULTOS,1
META,Villavicencio (CT),50001000,CARTA EXTORSIVA,17/09/2022,MASCULINO,ADULTOS,1
META,Villavicencio (CT),50001000,CARTA EXTORSIVA,11/10/2022,MASCULINO,ADULTOS,1
META,Villavicencio (CT),50001000,CARTA EXTORSIVA,24/10/2022,MASCULINO,ADULTOS,1
META,Villavicencio (CT),50001000,CARTA EXTORSIVA,28/11/2022,MASCULINO,ADULTOS,1
META,Villavicencio (CT),50001000,CARTA EXTORSIVA,01/12/2022,MASCULINO,ADULTOS,1
META,Vistahermosa,50711000,CARTA EXTORSIVA,12/10/2022,MASCULINO,ADULTOS,1
NARIÑO,El Charco,52250000,CARTA EXTORSIVA,28/10/2022,MASCULINO,ADULTOS,1
NARIÑO,El Charco,52250000,CARTA EXTORSIVA,01/11/2022,MASCULINO,ADULTOS,1
NARIÑO,La Cruz,52378000,CARTA EXTORSIVA,11/10/2022,MASCULINO,ADULTOS,1
NARIÑO,Pasto (CT),52001000,CARTA EXTORSIVA,22/10/2022,MASCULINO,ADULTOS,1
NARIÑO,Pasto (CT),52001000,CARTA EXTORSIVA,13/12/2022,FEMENINO,ADULTOS,1
NARIÑO,San Andres de Tumaco,52835000,CARTA EXTORSIVA,12/12/2022,NO REPORTADO,NO REPORTADO,1
NORTE DE SANTANDER,Cúcuta (CT),54001000,CARTA EXTORSIVA,29/01/2022,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,Cúcuta (CT),54001000,CARTA EXTORSIVA,24/02/2022,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,Cúcuta (CT),54001000,CARTA EXTORSIVA,27/03/2022,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,Cúcuta (CT),54001000,CARTA EXTORSIVA,27/05/2022,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,Cúcuta (CT),54001000,CARTA EXTORSIVA,26/07/2022,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,Cúcuta (CT),54001000,CARTA EXTORSIVA,13/09/2022,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,Cúcuta (CT),54001000,CARTA EXTORSIVA,21/09/2022,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,Cúcuta (CT),54001000,CARTA EXTORSIVA,22/09/2022,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,Cúcuta (CT),54001000,CARTA EXTORSIVA,08/11/2022,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,El Zulia,54261000,CARTA EXTORSIVA,26/08/2022,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,La Esperanza,54385000,CARTA EXTORSIVA,11/06/2022,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,Ocaña,54498000,CARTA EXTORSIVA,11/11/2022,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,Villa del Rosario,54874000,CARTA EXTORSIVA,10/02/2022,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,Villa del Rosario,54874000,CARTA EXTORSIVA,13/11/2022,FEMENINO,ADULTOS,1
PUTUMAYO,Puerto Asís,86568000,CARTA EXTORSIVA,24/08/2022,MASCULINO,ADULTOS,1
PUTUMAYO,Puerto Asís,86568000,CARTA EXTORSIVA,17/09/2022,MASCULINO,ADULTOS,1
PUTUMAYO,San Miguel,86757000,CARTA EXTORSIVA,28/03/2022,MASCULINO,ADULTOS,1
PUTUMAYO,Villagarzón,86885000,CARTA EXTORSIVA,28/04/2022,FEMENINO,ADULTOS,1
QUINDÍO,Armenia (CT),63001000,CARTA EXTORSIVA,08/01/2022,MASCULINO,ADULTOS,1
QUINDÍO,Armenia (CT),63001000,CARTA EXTORSIVA,14/05/2022,MASCULINO,ADULTOS,1
QUINDÍO,Armenia (CT),63001000,CARTA EXTORSIVA,13/11/2022,MASCULINO,ADULTOS,1
QUINDÍO,Armenia (CT),63001000,CARTA EXTORSIVA,18/11/2022,MASCULINO,ADULTOS,1
QUINDÍO,Circasia,63190000,CARTA EXTORSIVA,12/06/2022,MASCULINO,ADULTOS,1
QUINDÍO,Circasia,63190000,CARTA EXTORSIVA,27/12/2022,FEMENINO,ADULTOS,1
QUINDÍO,Quimbaya,63594003,CARTA EXTORSIVA,13/03/2022,MASCULINO,ADULTOS,1
QUINDÍO,Quimbaya,63594000,CARTA EXTORSIVA,22/07/2022,MASCULINO,ADULTOS,1
RISARALDA,Dosquebradas,66170000,CARTA EXTORSIVA,11/10/2022,MASCULINO,ADULTOS,1
RISARALDA,Pereira (CT),66001000,CARTA EXTORSIVA,15/09/2022,MASCULINO,ADULTOS,1
RISARALDA,Pereira (CT),66001000,CARTA EXTORSIVA,15/10/2022,MASCULINO,ADULTOS,1
RISARALDA,Pereira (CT),66001000,CARTA EXTORSIVA,27/10/2022,MASCULINO,ADULTOS,1
RISARALDA,Pereira (CT),66001000,CARTA EXTORSIVA,17/11/2022,MASCULINO,ADULTOS,1
RISARALDA,Pereira (CT),66001000,CARTA EXTORSIVA,23/12/2022,MASCULINO,ADULTOS,1
SANTANDER,Bucaramanga (CT),68001000,CARTA EXTORSIVA,15/08/2022,FEMENINO,ADULTOS,1
SANTANDER,Floridablanca,68276000,CARTA EXTORSIVA,28/01/2022,MASCULINO,ADULTOS,1
SANTANDER,Floridablanca,68276000,CARTA EXTORSIVA,04/04/2022,MASCULINO,ADULTOS,1
SANTANDER,Girón,68307000,CARTA EXTORSIVA,18/10/2022,MASCULINO,ADULTOS,1
SANTANDER,Hato,68344000,CARTA EXTORSIVA,26/02/2022,MASCULINO,ADULTOS,1
SANTANDER,La Paz,68397000,CARTA EXTORSIVA,20/05/2022,MASCULINO,ADULTOS,1
SUCRE,Galeras,70235000,CARTA EXTORSIVA,10/11/2022,MASCULINO,ADULTOS,1
SUCRE,Guaranda,70265000,CARTA EXTORSIVA,26/01/2022,MASCULINO,ADULTOS,1
SUCRE,Sincelejo (CT),70001000,CARTA EXTORSIVA,09/02/2022,MASCULINO,ADULTOS,1
TOLIMA,Coyaima,73217000,CARTA EXTORSIVA,05/01/2022,MASCULINO,ADULTOS,1
TOLIMA,Ibagué (CT),73001000,CARTA EXTORSIVA,01/01/2022,MASCULINO,ADULTOS,1
TOLIMA,Ibagué (CT),73001000,CARTA EXTORSIVA,11/03/2022,MASCULINO,ADULTOS,1
TOLIMA,Ibagué (CT),73001000,CARTA EXTORSIVA,13/04/2022,FEMENINO,ADULTOS,1
TOLIMA,Ibagué (CT),73001000,CARTA EXTORSIVA,15/06/2022,MASCULINO,ADULTOS,1
TOLIMA,Ibagué (CT),73001000,CARTA EXTORSIVA,01/07/2022,MASCULINO,ADULTOS,1
TOLIMA,Ibagué (CT),73001000,CARTA EXTORSIVA,26/07/2022,MASCULINO,ADULTOS,1
TOLIMA,Ibagué (CT),73001000,CARTA EXTORSIVA,25/08/2022,FEMENINO,ADULTOS,1
TOLIMA,Ibagué (CT),73001000,CARTA EXTORSIVA,16/09/2022,MASCULINO,ADULTOS,1
TOLIMA,Rioblanco,73616000,CARTA EXTORSIVA,28/01/2022,MASCULINO,ADULTOS,1
TOLIMA,Rovira,73624000,CARTA EXTORSIVA,22/06/2022,MASCULINO,ADULTOS,1
VALLE,Alcalá,76020000,CARTA EXTORSIVA,06/05/2022,MASCULINO,ADULTOS,1
VALLE,Andalucía,76036000,CARTA EXTORSIVA,05/07/2022,FEMENINO,ADULTOS,1
VALLE,Ansermanuevo,76041000,CARTA EXTORSIVA,15/09/2022,MASCULINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,04/01/2022,FEMENINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,05/01/2022,MASCULINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,07/01/2022,FEMENINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,19/01/2022,MASCULINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,20/01/2022,MASCULINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,10/02/2022,MASCULINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,03/03/2022,FEMENINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,02/04/2022,FEMENINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,20/04/2022,MASCULINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,26/04/2022,MASCULINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,25/06/2022,FEMENINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,20/07/2022,MASCULINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,28/08/2022,FEMENINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,07/11/2022,FEMENINO,ADULTOS,1
VALLE,Buenaventura,76109000,CARTA EXTORSIVA,19/12/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,15/02/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,12/03/2022,NO REPORTADO,NO REPORTADO,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,09/05/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,12/05/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,19/05/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,06/06/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,22/06/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,11/07/2022,FEMENINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,23/07/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,01/08/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,16/08/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,18/08/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,21/09/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,11/10/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,28/10/2022,FEMENINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,26/11/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,19/12/2022,MASCULINO,ADULTOS,1
VALLE,Cali (CT),76001000,CARTA EXTORSIVA,20/12/2022,MASCULINO,ADULTOS,1
VALLE,Cartago,76147000,CARTA EXTORSIVA,09/05/2022,FEMENINO,ADULTOS,1
VALLE,Florida,76275000,CARTA EXTORSIVA,08/02/2022,FEMENINO,ADULTOS,1
VALLE,Florida,76275000,CARTA EXTORSIVA,17/10/2022,MASCULINO,ADULTOS,1
VALLE,Guadalajara de Buga,76111000,CARTA EXTORSIVA,10/10/2022,MASCULINO,ADULTOS,1
VALLE,Jamundí,76364000,CARTA EXTORSIVA,20/04/2022,MASCULINO,ADULTOS,1
VALLE,Jamundí,76364000,CARTA EXTORSIVA,21/08/2022,MASCULINO,ADULTOS,1
VALLE,Jamundí,76364000,CARTA EXTORSIVA,13/11/2022,MASCULINO,ADULTOS,1
VALLE,La Cumbre,76377000,CARTA EXTORSIVA,23/10/2022,FEMENINO,ADULTOS,1
VALLE,Palmira,76520000,CARTA EXTORSIVA,30/03/2022,MASCULINO,ADULTOS,1
VALLE,Palmira,76520000,CARTA EXTORSIVA,15/08/2022,MASCULINO,ADULTOS,1
VALLE,Palmira,76520000,CARTA EXTORSIVA,09/09/2022,FEMENINO,ADULTOS,1
VALLE,Palmira,76520000,CARTA EXTORSIVA,27/10/2022,FEMENINO,ADULTOS,1
VALLE,Pradera,76563000,CARTA EXTORSIVA,02/05/2022,MASCULINO,ADULTOS,1
VALLE,Roldanillo,76622000,CARTA EXTORSIVA,12/01/2022,MASCULINO,ADULTOS,1
VALLE,Roldanillo,76622000,CARTA EXTORSIVA,10/06/2022,MASCULINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,01/02/2022,MASCULINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,07/04/2022,FEMENINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,26/04/2022,MASCULINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,11/05/2022,FEMENINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,28/05/2022,MASCULINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,19/07/2022,MASCULINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,30/07/2022,FEMENINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,08/08/2022,MASCULINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,15/09/2022,FEMENINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,14/10/2022,MASCULINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,15/12/2022,FEMENINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,19/12/2022,FEMENINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,20/12/2022,MASCULINO,ADULTOS,1
VALLE,Tuluá,76834000,CARTA EXTORSIVA,26/12/2022,MASCULINO,ADULTOS,1
VALLE,Yotoco,76890000,CARTA EXTORSIVA,06/10/2022,MASCULINO,ADULTOS,1
VALLE,Zarzal,76895000,CARTA EXTORSIVA,09/06/2022,FEMENINO,ADULTOS,1
VICHADA,Cumaribo,99773000,CARTA EXTORSIVA,17/09/2022,MASCULINO,ADULTOS,1
AMAZONAS,Leticia (CT),91001000,DIRECTA,09/10/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Abejorral,5002000,DIRECTA,31/08/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Amagá,5030000,DIRECTA,25/09/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Amagá,5030000,DIRECTA,24/12/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Amalfi,5031000,DIRECTA,25/01/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Amalfi,5031000,DIRECTA,21/06/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Amalfi,5031000,DIRECTA,15/07/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Andes,5034000,DIRECTA,10/03/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Andes,5034000,DIRECTA,13/03/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Andes,5034000,DIRECTA,15/04/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Andes,5034000,DIRECTA,25/09/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Angostura,5038000,DIRECTA,03/11/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Anorí,5040000,DIRECTA,19/03/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Apartadó,5045000,DIRECTA,07/02/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Apartadó,5045000,DIRECTA,08/06/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Apartadó,5045000,DIRECTA,10/10/2022,NO REPORTADO,NO REPORTADO,1
ANTIOQUIA,Apartadó,5045000,DIRECTA,18/11/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Apartadó,5045000,DIRECTA,01/12/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Arboletes,5051000,DIRECTA,02/04/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Armenia,5059000,DIRECTA,09/04/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Armenia,5059000,DIRECTA,14/10/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Armenia,5059000,DIRECTA,03/12/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,02/03/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,17/03/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,28/03/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,31/03/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,01/04/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,02/04/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,18/04/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,20/04/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,23/04/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,31/05/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,28/07/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,23/08/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,30/11/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,01/12/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Barbosa,5079000,DIRECTA,18/12/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,15/01/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,17/01/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,25/01/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,28/01/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,28/01/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,05/02/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,12/02/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,15/02/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,21/02/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,23/02/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,26/02/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,28/02/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,02/03/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,07/03/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,10/03/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,16/03/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,17/03/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,30/03/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,04/04/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,05/04/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,06/04/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,12/04/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,26/04/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,01/05/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,03/05/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,08/05/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,15/05/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,21/05/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,23/05/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,24/05/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,26/05/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,28/05/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,30/05/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,02/06/2022,MASCULINO,ADULTOS,2
ANTIOQUIA,Bello,5088000,DIRECTA,18/06/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,22/06/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,25/06/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,01/07/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,12/07/2022,MASCULINO,ADULTOS,2
ANTIOQUIA,Bello,5088000,DIRECTA,21/07/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,24/07/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,24/07/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,26/07/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,29/07/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,30/07/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,06/08/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,06/08/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,08/08/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,11/08/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,13/08/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,14/08/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,18/08/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,22/08/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,30/08/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,06/09/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,10/09/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,15/09/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,22/09/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,30/09/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,01/10/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,02/10/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,05/10/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,05/10/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,12/10/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,14/10/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,14/10/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,15/10/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,25/10/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,26/10/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,28/10/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,03/11/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,06/11/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,15/11/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,22/11/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,22/11/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,29/11/2022,FEMENINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,02/12/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,08/12/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,10/12/2022,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,Bello,5088000,DIRECTA,10/12/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,16/12/2022,MASCULINO,ADULTOS,3
ANTIOQUIA,Bello,5088000,DIRECTA,20/12/2022,MASCULINO,ADULTOS,1
ANTIOQUIA,Bello,5088000,DIRECTA,29/12/2022,MASCULINO,ADULTOS,1
